date,humidity,solar_irradiance,temperature,energy_production
2022-02-04,75.17481178925925,780.8586410597171,32.9228952792611,82.10751426793081
2022-02-05,65.24343196983382,599.8971107827451,34.529016329244065,93.53220915870794
2022-02-06,72.6741594007843,670.9487723367117,34.90689179922959,93.24105243014777
2022-02-07,62.11022637865469,855.7087185343544,32.556531440319596,92.03342747540968
2022-02-08,65.5428438699613,620.0599059380249,32.21001816327447,76.98335482131165
2022-02-09,73.43965718359061,868.0751208633676,31.119094100787287,94.16211409044509
2022-02-10,76.4155598723863,761.6235981316862,31.877503457806846,82.18012279537814
2022-02-11,73.8441638295508,638.5631587645873,28.086934668715106,83.7558591480926
2022-02-12,72.66931747385775,761.9541571925365,27.481072514082296,74.02585773306879
2022-02-13,71.9983405556767,799.8133304670203,30.11777090298451,92.83177578108803
2022-02-14,66.3635367594733,768.5231968913763,29.80655616590805,84.25884411347445
2022-02-15,70.40512591336982,553.042732341105,29.143576068525704,85.19263611042162
2022-02-16,71.9451921619254,641.0120726683783,32.775451854913406,87.47716231827073
2022-02-17,79.77380251398368,692.571007188186,33.73205916287835,81.5848780988825
2022-02-18,76.44178324709502,713.412034078786,31.30798950831507,84.53981504137629
2022-02-19,66.13961651356814,786.3894691107948,35.64870321095214,100.0
2022-02-20,76.80191902776075,745.492587805127,27.961057043189562,85.22659620021933
2022-02-21,73.47825871324602,597.5206158589037,30.97177420865654,88.18583340315446
2022-02-22,72.23665407769768,772.3387462890083,29.565481097612185,99.93141548885222
2022-02-23,78.89259786189244,798.5718207937038,26.27605246204689,76.71702472288867
2022-02-24,80.0,796.6160026196171,31.783805833797555,97.8320445698805
2022-02-25,80.0,851.7672402631873,31.819215860236408,92.26292952652061
2022-02-26,72.24851031657697,830.0611844452427,36.873797679244014,95.82435471173241
2022-02-27,75.09230320547216,795.4934841937671,34.371208867210505,88.99584128868483
2022-02-28,78.48350555196357,745.3912547783216,29.547830823221705,86.96299632912303
2022-03-01,80.0,589.0690830081213,38.32053651698859,96.11737720282656
2022-03-02,74.79390936224044,800.8085301852622,36.555436500176235,98.32966294992656
2022-03-03,76.43514677560462,781.2203936001667,34.76887435459862,100.0
2022-03-04,72.00026860884915,790.137035902727,32.46950531260998,89.21551885332838
2022-03-05,71.71420282312981,637.7536815709664,30.393109247479426,90.15102745911297
2022-03-06,80.0,659.693403953677,32.27333257151201,82.58207326750706
2022-03-07,80.0,875.4052896767096,36.770746076283515,100.0
2022-03-08,77.7933292240473,768.3451820935691,39.26879379176556,100.0
2022-03-09,80.0,842.5805502647463,38.351254611190754,98.96791020347626
2022-03-10,80.0,779.3105582679718,32.357387767387465,80.36350729778353
2022-03-11,75.33738851081311,781.4204232071555,30.563388163012018,95.1765282635607
2022-03-12,80.0,874.1565427391694,34.439066847812086,100.0
2022-03-13,80.0,730.5237468749577,28.801092888146204,90.95110103887293
2022-03-14,78.74383294196525,793.4565247568235,35.161725495690604,100.0
2022-03-15,80.0,739.2488054178119,33.83100895551979,89.20083814864051
2022-03-16,66.03616757838718,743.5737737393071,32.9530603185222,100.0
2022-03-17,80.0,757.5679616120908,29.640149496147348,97.17824330279541
2022-03-18,79.75931749933805,812.0746095355793,36.033861938319546,90.60962679190612
2022-03-19,77.9150407708094,743.2763006807335,32.95945562336832,97.01359967268861
2022-03-20,79.94910935601011,917.9301946573411,31.107978597868584,95.3858888145443
2022-03-21,69.62689759718647,704.0104023309137,26.056769987798262,91.30313314891063
2022-03-22,78.53500605677286,775.8133180232704,34.64247940681841,99.83780658076242
2022-03-23,80.0,751.4692200762448,40.0,99.65216637208583
2022-03-24,80.0,940.9941715262792,39.798596798188896,100.0
2022-03-25,77.2128089240179,816.7178778819497,33.481831241780796,99.25396522674967
2022-03-26,75.80687529971826,900.9246036596263,33.0803713045528,96.54245704144473
2022-03-27,77.37984345898907,649.773392849979,36.32279427590888,91.52989170285541
2022-03-28,80.0,825.5350930445713,31.946347005317396,99.99227285720158
2022-03-29,80.0,888.2049894304097,35.86747119286169,96.69384168678731
2022-03-30,77.32218818195254,807.7932369393586,37.27648273574487,100.0
2022-03-31,80.0,906.3467924421534,38.67073741843383,100.0
2022-04-01,80.0,748.2147461245131,34.696717327287665,88.50848518052511
2022-04-02,80.0,940.9340475912559,34.388943928104,99.22907245143318
2022-04-03,76.48745957700933,1000.0,32.364346024527386,100.0
2022-04-04,78.35124376280287,763.5594613929097,32.5115248097242,91.32119085809921
2022-04-05,78.01490358179637,755.0814130717804,34.3021465848883,95.58828239578236
2022-04-06,72.63782405335185,944.6694296219567,36.06864561595787,100.0
2022-04-07,80.0,956.898571448489,37.68782172247063,100.0
2022-04-08,80.0,746.1769031634868,32.51360844189964,93.48751169446314
2022-04-09,79.88528535554205,755.8770893753604,39.37285426112587,98.90855039965206
2022-04-10,78.64307240042118,769.0616601234028,34.048635247344976,100.0
2022-04-11,72.68955632101252,662.0510993655412,34.76070564040313,100.0
2022-04-12,77.60771208772205,703.7988858748128,32.541568988718154,99.31237782733375
2022-04-13,77.93603797799341,694.3300817342019,27.46448713965161,89.22737715644695
2022-04-14,75.57105748513332,716.9569009582085,37.338969062514224,96.39448448735133
2022-04-15,78.70302991265237,789.1733883260581,36.84262554451411,96.27827791166045
2022-04-16,80.0,814.8816157490601,33.72902445341576,99.93405770175714
2022-04-17,80.0,945.2418541768317,34.710562396445816,100.0
2022-04-18,80.0,689.0018370584903,35.98967970973077,100.0
2022-04-19,80.0,885.829093542305,29.682205114072705,98.24901375248722
2022-04-20,78.68584179262794,764.4721861493309,32.7063954965552,87.36934573311025
2022-04-21,69.35683359868838,779.3139741625106,36.59581129525318,100.0
2022-04-22,78.70510768710626,850.0471051819455,30.36538952875651,89.78046130061819
2022-04-23,79.02021816868053,668.513804628401,34.91997413573143,91.62402350894453
2022-04-24,80.0,817.1644008518174,29.876425897800402,93.53470157795464
2022-04-25,77.5033930260702,793.6231885709428,35.248188334782434,100.0
2022-04-26,79.83775067148495,824.1953357980683,33.64058602297022,100.0
2022-04-27,78.01582473109958,801.7576180851687,28.796642237002814,94.15914907912769
2022-04-28,72.1999583075231,1000.0,37.02672943508708,100.0
2022-04-29,80.0,704.6052830740749,31.21518934456618,91.86380422911184
2022-04-30,80.0,712.9288951665764,30.870672222294758,93.29967527333703
2022-05-01,80.0,701.2848007671813,33.78165026217572,89.57674149837098
2022-05-02,72.85911550523045,705.5430797720367,36.500451632689256,100.0
2022-05-03,80.0,694.7664380044218,29.87779207981849,87.72165408941554
2022-05-04,70.04692460839226,874.7443519460601,32.97717449130916,100.0
2022-05-05,79.80790060877435,895.1546518955804,33.94166085582147,99.53239407823351
2022-05-06,80.0,693.2159198399955,34.593844282536594,92.52730985230305
2022-05-07,71.5408184565287,664.1669439223091,32.89944972746827,95.98900144249446
2022-05-08,73.46457410467337,791.582496928949,31.12096354726546,89.49397959909348
2022-05-09,76.59204011683835,686.1844449429049,29.58756680660394,83.22624626384196
2022-05-10,73.36934353206229,801.5940088152001,32.17347300112158,87.86593303865287
2022-05-11,67.92162265631653,755.4163992598379,28.539787822778575,92.95138434298737
2022-05-12,75.80131512029935,580.3030921943149,22.829823734218085,79.42069182686224
2022-05-13,69.9259488496648,883.3125314074359,32.737779976194496,99.41924695178758
2022-05-14,77.37986915750687,904.7663723745167,33.97073477650681,100.0
2022-05-15,70.18476485511714,660.4494213458538,23.997617213089107,80.86356637119016
2022-05-16,80.0,679.4419364783162,27.881412509465918,83.42958812896943
2022-05-17,70.3924706105559,743.217595156047,32.589015587193416,85.69390936425596
2022-05-18,72.45544210435335,744.4319242794286,36.72179867317139,91.99016136507818
2022-05-19,77.8861689578181,773.1331703318293,30.42631827625354,88.88279200158287
2022-05-20,67.41298848876079,904.5301049405933,27.991473729510513,96.01735829345947
2022-05-21,74.44930562024653,681.9853664589832,29.43531513710489,81.16839750326903
2022-05-22,79.58846013107723,615.961470941131,33.91418902719337,81.819926370096
2022-05-23,64.75219217055847,553.9122023490164,27.65431372014985,73.49062748698398
2022-05-24,73.4458393785196,614.7470472936792,26.994426544442796,75.71277739874743
2022-05-25,73.55142487510618,680.4674662705812,27.740777611351948,84.20902133531132
2022-05-26,75.88682557860486,859.1214546475533,26.123297590012584,84.79612035024702
2022-05-27,65.515098983087,623.736658158544,29.142900351092443,85.15055801742741
2022-05-28,64.81623435327978,693.6565564444073,33.437923439434556,89.21614752008344
2022-05-29,73.74349728600507,665.3645522615334,29.319579912788512,79.14476781765372
2022-05-30,72.33067662396489,781.5256262117928,27.377254436970357,77.6247091006729
2022-05-31,71.80695865572301,911.0106586472667,27.040436996248594,87.79316113480823
2022-06-01,71.9923404872102,600.8146143038477,23.00550215370402,72.52878422074929
2022-06-02,66.5625322321707,600.495893349125,30.12132121148884,82.25900989593596
2022-06-03,70.8235204717378,749.3498674958988,27.013177398411173,75.94511695298051
2022-06-04,70.82433950434864,708.5738060304597,26.477793112619544,65.59458864878565
2022-06-05,65.48116431929276,820.4645537149723,36.369013760603025,97.3075138853112
2022-06-06,78.07304829625579,689.5554546405766,27.454390530496067,69.82660635234147
2022-06-07,70.80199647490322,590.5632689764583,24.06925075247266,64.72051956961562
2022-06-08,62.16246482403169,680.8502177199049,24.810163943917065,79.80030608813573
2022-06-09,71.08548835851504,727.9111627884793,29.297377364099688,75.33598534191975
2022-06-10,62.610731507641404,694.3103160014065,25.9529161256968,82.00275156031842
2022-06-11,71.09875862048067,658.1774371372561,21.05766776637421,69.08364472078765
2022-06-12,72.6333807615504,709.2735119566161,27.887988953610645,76.52795484730639
2022-06-13,62.412026015896124,714.6611231593874,22.882145949124027,66.05934449143695
2022-06-14,71.00541702998977,731.0439448602752,30.261295616478765,82.0324299498764
2022-06-15,67.9237009633553,652.7679336890565,27.634991443648556,73.35212612182109
2022-06-16,69.63961592254125,566.2279188068467,22.805020654950354,61.419637245507325
2022-06-17,74.6811558762831,592.6292330885328,27.740942307465367,66.69197014321112
2022-06-18,63.63658195572848,693.6037346869782,23.85120843338934,61.25513713525711
2022-06-19,60.75972816356218,486.2325676815208,25.954627764378877,68.99761824847118
2022-06-20,59.74437773769533,599.7465791746342,24.598160866250634,63.859436660466045
2022-06-21,59.7751937861346,518.4797969316909,20.35161394324873,55.03642734535718
2022-06-22,63.12988675759882,555.6054118635218,20.705896981549618,53.47041298457041
2022-06-23,64.88126072522036,675.477699027787,25.471508091096343,73.62190185097512
2022-06-24,64.21811684157849,561.6298494759163,21.121671137376683,56.967185499793594
2022-06-25,66.62889880614902,542.0383932301486,20.658791531000695,65.01360631586651
2022-06-26,62.21557098384422,396.2728087688285,18.74755340529296,50.074787147856256
2022-06-27,69.07517186647195,601.7378788130025,22.626423307294402,50.315436171511806
2022-06-28,60.140620198642225,586.5069835865876,27.285503031353436,61.423636787134654
2022-06-29,74.72071810459674,733.1235564052758,17.63730546097367,60.12951960834124
2022-06-30,63.903844163961374,480.854787881745,20.654288938870526,53.511780741363346
2022-07-01,56.145124366087394,528.378714988926,24.559845777372892,60.24357678379718
2022-07-02,54.7317263417832,526.231200852407,19.825717450329428,59.17616468240713
2022-07-03,62.15380198249975,653.8669265706048,21.16319531846207,61.82337566459381
2022-07-04,58.27945388112191,481.42196387757224,16.360395271372735,56.345473038277994
2022-07-05,62.6222774211203,513.6862768369316,20.57412750461783,60.49448567462002
2022-07-06,61.07425181878777,541.4106064104546,18.469614976926387,50.43805957478078
2022-07-07,58.00009175748364,494.12445712715584,21.730367227615588,48.470171113430254
2022-07-08,53.786926398033835,425.6700633705851,22.077829395976146,52.91848477502419
2022-07-09,50.10390559406608,484.5811250522617,26.027297214177388,63.33139327786973
2022-07-10,55.10350359180961,567.4043502681479,19.740958283749265,50.39665989305291
2022-07-11,61.276800502964136,352.27056802909556,18.723493848256577,39.35966586019233
2022-07-12,57.72489637957992,463.1133822986211,18.073973648928682,49.80550782424013
2022-07-13,50.08634897983216,374.7135616069642,16.17678327661201,46.604318187140755
2022-07-14,56.84265764711525,559.1559581603744,17.998016293779585,50.480480718880145
2022-07-15,57.566245508755664,282.27618867329477,15.843539727166522,35.195713874654416
2022-07-16,50.88457263171423,373.6657124636395,16.983277788348758,44.55474899445182
2022-07-17,55.738081933012324,462.26303355572236,20.179884909287395,44.01175383303841
2022-07-18,54.927591337017255,576.1006190952428,12.957783112751518,49.182819689904996
2022-07-19,48.59038126691297,408.0034652336925,19.148560250436695,53.72756938170887
2022-07-20,55.76454668416587,354.11419556704703,19.433052613837937,33.906680651212625
2022-07-21,56.45169969822011,592.832362939743,14.88162721881097,40.264859556499566
2022-07-22,58.73708793443355,255.02608573673317,8.625809091892096,19.40814899916268
2022-07-23,58.26688094892833,175.08746466929904,12.924937055282065,25.290806881993102
2022-07-24,45.78764339736758,434.1412985626288,18.397976317548107,47.12518908252093
2022-07-25,47.66716080615065,335.13886765063273,14.198610317398048,31.70539885393844
2022-07-26,54.61402932585686,278.4595131341321,11.031233045475439,25.526984195664753
2022-07-27,54.292715264458266,446.69242737839363,12.278514368738263,31.09882096229927
2022-07-28,53.986415615106054,395.5477291307571,16.08024296719552,39.106569455923655
2022-07-29,70.36477835102076,310.10895039253444,14.9660413779145,26.08532374598213
2022-07-30,53.648161334474125,233.87519184803492,12.378485288247136,25.152535781277294
2022-07-31,56.166860377183895,444.58121547222794,11.766300896766612,33.637959797459835
2022-08-01,54.95719043113613,417.8278420009178,11.465111763121119,29.068723805149435
2022-08-02,53.14520304009381,338.406115375534,9.648954534178106,26.702631099114182
2022-08-03,48.0159702867858,528.5484472545795,17.04036445089897,51.64456794161743
2022-08-04,53.09432482666796,232.48370423040905,11.007647635517197,32.08651969434966
2022-08-05,45.14569436589602,182.59478948628427,15.4088408914144,25.330661866292747
2022-08-06,47.539334687070046,261.66060882342697,16.106518946344927,37.42047353806373
2022-08-07,46.0135679289358,322.04718338567,14.32522194550487,37.697414757187005
2022-08-08,48.57014907917009,346.74562066584645,9.82572284852472,22.442868058509703
2022-08-09,59.45798177774036,294.1467283799592,12.124706979289439,27.141039577151556
2022-08-10,40.0,349.38853050652256,10.636562723581896,40.22617731634962
2022-08-11,50.77469163821466,184.99691787608702,7.79643743256619,13.36136114803255
2022-08-12,40.0,450.5516009804413,11.281834873820582,30.82838285547405
2022-08-13,44.45747487204041,294.0418951755567,6.575731277261273,28.482259332206645
2022-08-14,52.004595773726386,410.1272249921561,13.482920257051855,30.981679857415912
2022-08-15,46.62794501436008,328.8707084210119,8.336056797266892,27.105404297238966
2022-08-16,40.66859196500171,336.535059735102,10.1464658586047,30.697141532131752
2022-08-17,42.23571110458231,344.16017278645256,10.209035852800035,30.087809565066394
2022-08-18,48.96934787596483,328.34124297110327,8.401804427356357,15.492045833888799
2022-08-19,41.68294270836986,344.2939139910875,10.76116330464248,33.48726170373073
2022-08-20,46.18484310296976,409.4535053391413,7.402201646427339,30.095160449845395
2022-08-21,45.102610197527355,292.77338194027135,11.269955140877949,23.6670242769947
2022-08-22,41.39344434489077,340.67206700264904,4.450645521449643,20.733869734394197
2022-08-23,55.152422208143435,257.5169569940294,8.70366505977684,7.8464777950226
2022-08-24,47.388178141999035,407.290467001082,13.98072426998159,31.404497534717173
2022-08-25,40.0,192.49807247079016,5.005871160019131,19.654830810385267
2022-08-26,44.73674700833569,437.1611748084098,5.820121664291857,21.962341471112577
2022-08-27,40.295677291724665,250.05334916906466,9.245180760651696,27.62762381256372
2022-08-28,47.67178211614107,108.06672142059443,8.095956927438758,10.946104520326282
2022-08-29,40.0,261.1037042992265,8.466553438228058,23.952020477487608
2022-08-30,42.46079011823705,177.41191913608498,8.743415634621643,12.288764944482393
2022-08-31,45.379371245469315,326.8808776573778,9.04499054361058,20.325622772076613
2022-09-01,47.008267895161836,174.92998093442935,10.338718469102094,15.229950546506725
2022-09-02,40.0,193.02708960577078,8.111727617147976,18.793623208250686
2022-09-03,40.67258993634279,46.22236863865987,6.035049122805021,8.755434742947926
2022-09-04,40.0,187.55550698153158,8.657028048930156,16.90494417066169
2022-09-05,40.0,0.0,12.223407539172246,19.401166865352977
2022-09-06,50.71023225032441,69.85413338521153,6.014319547541473,3.3954478111229127
2022-09-07,43.764531547681294,302.1358105075775,3.3811293306454635,5.139486857653523
2022-09-08,40.0,302.6056768943626,9.522525059324886,29.7511809901108
2022-09-09,46.058574989987825,264.5847349992056,5.740805449174663,19.760228279680263
2022-09-10,51.95310689042316,123.43727426747859,0.0,0.0
2022-09-11,46.38325670811197,213.54282046614554,8.457962835468441,16.952553729657144
2022-09-12,40.0,216.21646847439428,4.222851561310788,9.852144001131013
2022-09-13,40.0,99.08723476352937,5.4745853372267,11.257008825066244
2022-09-14,47.22491515581132,363.6952213248881,6.663710549115696,16.768769370841454
2022-09-15,40.0,299.60847983784555,6.165111578351121,15.168552049932721
2022-09-16,42.917412025539214,188.37830588915463,7.652091615023169,8.973378778208321
2022-09-17,44.48405185902259,211.85180777759172,4.151702082197402,5.728847512246425
2022-09-18,40.0,228.77642308555443,6.936224509068208,10.012371853308547
2022-09-19,40.15569605467829,2.626355682380307,4.561352093488716,1.0831679479496925
2022-09-20,40.0,181.03092455689318,7.503864583110152,13.173767150465457
2022-09-21,40.0,136.58649068581127,7.085348226318716,8.082634549898408
2022-09-22,40.0,103.74688592836368,2.3891282397589757,9.302683837958508
2022-09-23,40.0,175.0108081159619,8.413988218752968,21.412626979367204
2022-09-24,48.32345659318132,382.1896537877995,3.5131597198002162,8.158954940278045
2022-09-25,40.0,265.89387208533606,7.514652692775188,16.86944995387566
2022-09-26,40.0,144.16887466652457,6.166200622444236,13.118369778435072
2022-09-27,40.710550853579115,258.1109976428457,10.55718700574686,20.39052481356203
2022-09-28,47.24020327990522,340.4430961772198,4.354979678815421,11.378702515621798
2022-09-29,40.0,292.71474353146846,3.9646183736549885,16.484610295416815
2022-09-30,45.82143634685482,206.04730078321774,4.9459543718968195,10.636326364489262
2022-10-01,40.05158316018582,135.3125900557609,4.090774042813087,1.9366748353883407
2022-10-02,40.0,269.8397418822411,7.400696231870257,19.84340986237207
2022-10-03,42.31836327558346,239.46622710618155,0.15695260289056456,10.629980821018648
2022-10-04,41.015769955171876,289.82639416234116,1.8543063505393356,6.255489892887521
2022-10-05,40.0,264.10268520325474,1.8258664870153094,9.99718672385674
2022-10-06,40.41253738883698,305.9081759902369,7.898567998835894,20.38147999401019
2022-10-07,40.0,147.88564010599345,10.202298180848288,13.73321441233631
2022-10-08,40.69786271801624,333.6935464398325,4.784359338207585,20.0065385988645
2022-10-09,43.48316526387805,222.34763883833216,4.622918748884579,21.629895592101548
2022-10-10,48.15072331363481,410.83567575614745,5.375635914020588,10.02637321607478
2022-10-11,40.0,135.20087393621174,8.691617695082996,6.254386471917322
2022-10-12,50.999676168237556,378.61401974086834,2.4688225686454484,10.34826199721144
2022-10-13,40.0,225.79435105496447,6.01527058363934,16.997240911788957
2022-10-14,40.0,141.93446237057475,8.27940602594827,12.090734301043625
2022-10-15,43.490672077178516,159.84770726590233,6.915097043386258,18.055124606512685
2022-10-16,42.03716012811904,177.44828102222618,6.042895441879141,4.603035994035984
2022-10-17,40.0,253.2326504385967,8.543941067621677,20.68711927577814
2022-10-18,40.0,264.51857525101184,0.0,6.129755798482079
2022-10-19,40.0,156.36950176902374,7.720601066736805,22.382525867132166
2022-10-20,40.0,212.8935766860648,3.804224746225882,21.686512403864725
2022-10-21,45.381554177710456,431.2301912502663,0.3582590788846245,8.471420327528637
2022-10-22,43.03583497342654,391.51568016409067,7.471675956275919,16.827579510344428
2022-10-23,40.0,264.23550374919284,10.151132474578356,24.436450700132117
2022-10-24,45.99986131162287,226.3282768336693,5.714050906959388,9.821108208895385
2022-10-25,43.17217546677756,236.53830060774388,9.085382038404703,16.821904027178824
2022-10-26,45.83926106872231,287.9760543909543,11.168047629861567,19.67706654173235
2022-10-27,45.06778259769591,126.51531930132715,10.38447215181053,4.927132233130882
2022-10-28,40.0,205.3078254255427,11.47216754650804,20.66676149559086
2022-10-29,40.0,66.5178909479524,8.895197390001243,10.779725081690078
2022-10-30,46.122224076052774,275.7086530170749,7.015617954532125,13.33878547067382
2022-10-31,45.603510681984254,302.99448429252806,2.107847080421191,19.441575317774365
2022-11-01,42.618239203344324,192.52256136753854,6.303872915483952,8.572016443189261
2022-11-02,43.48560558583341,400.8832063683458,4.64448671601855,23.342659051826352
2022-11-03,49.4685959605453,123.6275059238135,13.823031763695822,16.023151531883297
2022-11-04,40.3087447945026,102.56153805924421,6.922293866714303,13.345869376783781
2022-11-05,46.193390981120906,274.31374298505807,7.9630424768065,22.234474868962433
2022-11-06,42.64315838656692,359.52165499226123,9.395047364673692,26.0405567671071
2022-11-07,42.76679013981966,426.2207114851234,8.022204456084186,28.06128995075936
2022-11-08,49.55495211057648,215.02759147271394,13.130954009272653,25.736830776790924
2022-11-09,48.39875730602983,371.94321675947475,6.335808585613902,18.045697861101132
2022-11-10,48.55450488836904,263.453503675417,8.949039896986111,16.244643953074117
2022-11-11,51.2342413606613,253.3399798792629,6.302723736573097,9.920320807165828
2022-11-12,45.03630128161058,362.33522485036895,4.738394021422968,16.36017058640415
2022-11-13,48.569959123076686,342.63520184036986,7.034838427235541,35.51467844735471
2022-11-14,43.84218210354644,123.26352259928092,8.934026523740059,25.024512883399787
2022-11-15,47.25200936758806,432.12169904977736,7.935476530307606,18.964517394685565
2022-11-16,45.222393533027756,426.1057674877378,7.327568664028064,19.696918345727738
2022-11-17,46.60421742439365,229.232293840498,5.370475808557045,20.533522619312713
2022-11-18,49.34527598252478,335.12271617384425,9.527801423619081,27.199405187472188
2022-11-19,42.53269079740988,348.7599318319325,5.453684538089923,27.330247591295638
2022-11-20,57.344008490121546,329.2984582578044,12.441721974839492,22.69700067728573
2022-11-21,42.1141608987707,252.13320170949612,10.605505113505416,27.20152112479426
2022-11-22,41.339300331769365,243.99131414181522,6.1850280483862266,25.589880021114823
2022-11-23,53.470534210892204,312.64429055173343,9.832357651394307,24.425854059054654
2022-11-24,51.91169047097639,436.57355694336206,8.70856353409953,16.68348864491708
2022-11-25,51.35095271839396,377.815319956441,12.130288756107428,28.98580429242748
2022-11-26,51.652554986155984,290.60097838890823,15.404471917945376,26.80543276498495
2022-11-27,48.733481218426384,409.09059730474877,5.970518903058482,27.944625931521752
2022-11-28,44.595660351207705,51.37472106654542,12.1565273939199,39.94913217628476
2022-11-29,49.751416266449304,455.46247216942044,11.548896719910584,36.23306129236107
2022-11-30,46.28020401940218,171.01881077663108,14.26352966207345,29.185362410253415
2022-12-01,54.83830093563871,313.1964398879361,13.111616586125535,34.64142022765546
2022-12-02,49.527087485818534,241.96862643732396,10.440872799780461,30.743388876030814
2022-12-03,46.43745392423937,229.00595105093834,11.966543124151592,33.56587700812216
2022-12-04,49.263379702076826,479.1373123929788,10.764654112345873,39.84679996468786
2022-12-05,53.24304793528624,320.9057398274327,16.611814413726886,46.66776646091664
2022-12-06,48.67047086298678,406.98679257817145,13.68075516627082,33.134321776002984
2022-12-07,47.69122350105767,372.34282429542895,19.555316166426387,46.951637747152425
2022-12-08,53.33642920484811,429.4739799331403,13.906512419097545,33.66760128584282
2022-12-09,53.66083569211075,394.2222316545327,12.20178182669397,38.62959841683653
2022-12-10,50.22154417773783,263.0446784000453,10.026051863106632,27.347577650698835
2022-12-11,50.723478113724155,495.8067265719506,9.399583202593995,36.44321633758867
2022-12-12,54.56338548582603,351.6713786694364,10.299944020261915,32.19764676479923
2022-12-13,46.48914040849783,250.2852418737917,16.09855154002279,45.83596536268785
2022-12-14,47.020532728065376,368.05625790263105,17.069563769650916,50.280034762331454
2022-12-15,50.79568559834705,565.8945796325695,11.047357922360522,37.979625686846006
2022-12-16,53.65239360046088,505.8166145966511,18.724836961493434,49.42725319269195
2022-12-17,56.607458824735815,390.92860151040094,14.840507592509026,37.29611844682597
2022-12-18,62.76446366989895,395.889468345425,16.981140974820043,34.264592514583434
2022-12-19,60.012112770837476,403.6937147006725,21.62952287588681,46.23491466160747
2022-12-20,55.261524679330236,648.5930582932947,19.736430944457126,54.11287240503281
2022-12-21,56.30470931442953,484.1904005323,16.49425082173973,59.60087614313603
2022-12-22,51.72678630410477,494.0956616285141,14.880998169224497,51.11442368377174
2022-12-23,56.98747904945776,559.2290163444799,11.354587343076869,38.36969789904076
2022-12-24,55.97823075806678,485.20177519266343,15.908683006773346,45.78403679166635
2022-12-25,59.37736213327368,440.55232539167815,17.689436282204337,52.969895451839676
2022-12-26,53.970524455299824,451.96520268742375,15.618470798342528,59.79439727525712
2022-12-27,61.04688415776724,469.5921478570142,18.44384278864412,41.7534759641232
2022-12-28,66.45777907939534,478.18904406475264,19.326119034663144,39.2344056627865
2022-12-29,58.594575019704834,559.8385907935349,18.67921387606761,64.23947360986385
2022-12-30,61.49148163887119,497.4384340063771,17.66218452881198,53.012052158986926
2022-12-31,63.27834389502299,570.6783667685694,20.376681968250757,51.25783326911566
2023-01-01,58.166273704103396,494.5139829421304,21.455103996357657,60.13909615848091
2023-01-02,61.63753938067561,515.619673605962,17.116610496389107,39.36330777658106
2023-01-03,60.92458624191983,313.10429511695224,24.879015317746955,55.11916494029769
