date,energy_production,humidity,solar_irradiance,temperature
2021-03-10,259776,53.70400774899102,1033.1086599244359,28.91094233909381
2021-03-11,182514,62.97726478219744,647.4054142080649,23.10272297769702
2021-03-12,247698,55.939356348666166,875.7346549223067,27.361290224834114
2021-03-13,243693,62.56418936532443,926.0906471594286,27.980339672702716
2021-03-14,253188,52.93663417222376,910.0735604304809,26.00575432304213
2021-03-15,236091,64.1049295977424,906.0123645143283,27.087587403211877
2021-03-16,42177,79.09112389476678,166.34916273825482,4.311801820861597
2021-03-17,236666,60.28474788004274,800.7080870868061,28.26631877645976
2021-03-18,234460,57.01896803653258,945.7006061596686,28.42453248592447
2021-03-19,224656,56.904157363531326,921.8100013375629,30.139610814520832
2021-03-20,23351,96.13476883264308,55.84126647646954,3.753687376447817
2021-03-21,216371,49.99552925205646,781.9474455019824,24.69156833812778
2021-03-22,212347,59.580160933830136,800.7228620758913,23.981656379344056
2021-03-23,228369,59.49720003192746,862.4900960119766,24.666685109757385
2021-03-24,183015,73.49956081160302,710.7254018757326,21.010913334186117
2021-03-25,182308,63.64965863405341,775.6900324298846,19.664591344468953
2021-03-26,183962,61.89226129586612,672.4580524186564,20.776084366339994
2021-03-27,217053,57.29829885919924,763.9434562306388,26.750944624942765
2021-03-28,171650,72.79162168274993,566.7418167144825,17.05814821289698
2021-03-29,207781,63.16778763552353,732.972856258402,25.365337869923028
2021-03-30,216576,57.246611811610634,800.4353947473936,26.696982436412235
2021-03-31,198979,65.72028473865558,826.6489417141132,21.871494402164558
2021-04-01,123894,77.54324400604527,432.9623098620899,9.521576446399767
2021-04-02,235007,61.32566660383809,881.540564558472,24.89489103510695
2021-04-03,226477,54.551723908941774,837.9390676297918,27.756795466125098
2021-04-04,250175,52.03538766783482,985.945695655931,27.750044834908042
2021-04-05,247703,52.17091167754587,1043.717572429548,25.522524069486188
2021-04-06,199319,55.7734131340422,711.6368038599281,21.13585743272189
2021-04-07,202031,64.06939307760551,723.7521940284364,24.12796503763953
2021-04-08,189859,66.14802525540121,755.3530659634182,22.187817799701698
2021-04-09,186075,65.56902058563367,723.2255084328884,20.196063820207797
2021-04-10,215288,58.96098331510297,889.6569866472274,23.185999787183395
2021-04-11,194679,56.87334887183626,750.1923576245316,20.846362152659356
2021-04-12,184924,63.653363785189555,666.9035874803201,18.701225391593187
2021-04-13,158978,68.84758350556899,618.3096197705587,20.89405772601718
2021-04-14,186667,61.422443010888216,746.7585918892194,20.09506144737954
2021-04-15,178321,66.17287621845931,701.4380135240813,22.24673417557738
2021-04-16,210011,63.131344820118976,803.1418908344392,26.375977782217134
2021-04-17,205307,71.41308598682772,813.6906048639563,24.807327907830878
2021-04-18,147815,73.50116019084152,605.8993569886372,15.559796698554512
2021-04-19,229280,58.830694171424746,918.2491051956578,26.28169484998666
2021-04-20,101163,80.89485286874596,407.0938454279463,11.191359318672093
2021-04-21,205417,52.36793109009616,752.40835265233,21.015523978584923
2021-04-22,185478,65.52143374851777,694.2556218063892,21.2563166879849
2021-04-23,216857,60.144529541190764,863.4578784957052,21.73589332278902
2021-04-24,221637,71.27444976483815,779.9884324024036,27.000415255476092
2021-04-25,204468,61.175713971416116,775.6832895372106,21.78825412821018
2021-04-26,229204,59.0647522738241,829.1927481405112,25.868109974452054
2021-04-27,205642,61.746563811780284,763.0347879406108,23.41450214690838
2021-04-28,176774,61.42238121634804,718.607165041451,19.122727209924427
2021-04-29,169785,74.27407763002027,638.3556822520918,20.037409468483446
2021-04-30,188266,68.89739876243245,699.567155427836,19.96755252735581
2021-05-01,221686,62.90432533403604,753.023880974588,26.37309523562201
2021-05-02,201239,58.18851348043163,782.6036632132545,19.66677018686331
2021-05-03,204942,69.06371712342879,791.279297682088,23.022911817843852
2021-05-04,156180,64.0700220568416,686.5771887492131,21.230291575634773
2021-05-05,195802,66.67653587083237,709.7660802157296,19.75398710969024
2021-05-06,190615,75.65503428243453,716.9023933155042,19.822856366919513
2021-05-07,162194,65.01294978605114,613.1565559514462,19.048436852295087
2021-05-08,225024,55.49956085312312,912.2516739654342,25.36053386319701
2021-05-09,238504,56.33313946115339,878.5375706663488,27.20033061711801
2021-05-10,157701,68.28024703773636,597.9985701221701,18.499799075304917
2021-05-11,189436,57.16776101098664,731.9732621594809,22.31679603733316
2021-05-12,188627,65.41370008738944,707.9127518906317,23.17686855589686
2021-05-13,86124,78.74041947902627,296.6395583193378,10.388474485262954
2021-05-14,94302,84.90553427906568,358.95305712711996,9.994941415229054
2021-05-15,48885,86.35057043000721,234.7277554694639,6.776532441699722
2021-05-16,86319,91.76550083396427,268.35765885191546,13.390266584464484
2021-05-17,181332,62.50547463322501,678.21366180922,19.88168785029114
2021-05-18,179577,65.13641666289972,630.0594743744796,18.002906844301865
2021-05-19,129393,80.10716181255147,538.9608169321798,16.590415903152078
2021-05-20,192078,58.27752269257153,635.203769265985,21.100131107248018
2021-05-21,115664,79.71915098443414,400.41688140815097,8.50555012112384
2021-05-22,155097,77.81553629913293,593.2641431988103,18.92694983766837
2021-05-23,183244,58.0302692064705,756.9224938761845,19.28873240052618
2021-05-24,189490,65.83424797747045,698.4909132501718,20.872286224506315
2021-05-25,218361,60.864288385161395,780.9425353869545,24.925036012786464
2021-05-26,73266,90.34204005903544,365.39933946905194,8.521243939468805
2021-05-27,206217,55.62889314541034,691.3263709831728,24.330715614397626
2021-05-28,208750,54.7423138814036,663.1677632324963,22.322269090765325
2021-05-29,135789,77.46490052179666,524.896868628423,16.113095980124857
2021-05-30,198464,64.7342363647512,709.9110288106642,21.53131884568101
2021-05-31,179181,68.07251802671883,612.5372836436754,21.385588696781337
2021-06-01,207916,63.23127443093907,805.4371546958837,24.33131493795359
2021-06-02,240800,52.00959588813368,903.9956457680373,24.88329089829513
2021-06-03,196177,64.83407804382794,698.3398773027052,23.96827849753631
2021-06-04,149042,73.86642305223563,487.9635663516109,15.487436698326572
2021-06-05,105026,76.97999207842979,432.5878830427747,13.285066095425313
2021-06-06,204373,71.4839830314769,789.4078493828708,23.441508341350815
2021-06-07,213440,62.84528806482396,785.5187376057304,27.39069327743123
2021-06-08,145781,67.0484007774842,632.2334845324343,15.750117077157828
2021-06-09,136712,77.96704367332165,452.8102490806422,14.4908010296721
2021-06-10,165863,64.41281384474954,537.9992975360403,18.389427470692855
2021-06-11,209657,65.11206571131338,741.8717426539152,22.687654818770774
2021-06-12,114531,84.58463314254271,421.88759423211144,14.32489065538069
2021-06-13,97995,77.75030710430906,375.0925985447824,7.655147565486258
2021-06-14,121198,82.37397027861104,436.79640445939486,11.358381382273633
2021-06-15,114275,80.90296483156116,440.82156588814127,10.560958038714407
2021-06-16,114525,82.90306710097907,361.56770277034553,14.624955403343183
2021-06-17,107356,89.60425497230372,469.7824290229834,15.349052709743464
2021-06-18,166665,67.9107707979142,613.1382135218005,18.308474736167927
2021-06-19,193271,60.44224898185235,771.6461955066102,21.135798671436092
2021-06-20,175982,62.964858318440776,668.8876579875172,19.692646046285322
2021-06-21,188206,61.06979270918068,719.8607782775318,23.234450124811662
2021-06-22,134011,74.7989263340838,524.799666388524,13.034632802926264
2021-06-23,182375,67.93436283541115,697.8133687743072,20.73957618867281
2021-06-24,203685,63.665965273843135,786.4859124495165,24.580888493249038
2021-06-25,219012,63.580241354248535,877.5711243252531,25.33559327443864
2021-06-26,126626,76.61696602460466,478.78692718077076,14.447989294068403
2021-06-27,196982,70.79141359910145,764.9753236131282,23.887846257145362
2021-06-28,193140,62.911903638887,710.8094591841033,16.052422730955463
2021-06-29,212925,74.17233471870956,860.5760830572441,25.01285730760493
2021-06-30,208872,64.45034226446444,739.7402743842483,21.898645318361506
2021-07-01,111709,75.02843296202815,503.7626067633495,8.750201759821348
2021-07-02,165888,63.92713031599337,612.3602463418042,19.453449515270606
2021-07-03,142127,76.0939119217795,454.83024798282634,18.538387182987776
2021-07-04,155534,70.08158687110716,582.4272047908112,17.005762492102768
2021-07-05,200519,66.43877964497734,708.5718736359183,24.18448278969575
2021-07-06,177488,69.49974416070279,699.3610566927347,22.944422893276247
2021-07-07,171072,67.95749801821141,600.935949404965,21.636843358270628
2021-07-08,199688,58.7886894940536,717.2376666513485,25.466334208105415
2021-07-09,99510,73.99894156365357,274.0594097110656,12.54034836989405
2021-07-10,41433,90.09504528899566,130.83228305093064,4.75429524820472
2021-07-11,108837,84.12803899150522,281.88513327079505,8.88844136427295
2021-07-12,88807,84.6255806778088,249.7026196825583,9.374807849445437
2021-07-13,82850,78.42950901443743,344.8566746472676,7.5185850645692
2021-07-14,94021,83.45551109410587,387.4978786355422,14.788121556085645
2021-07-15,131422,77.5904413654496,507.9957887531398,14.249915695052072
2021-07-16,92133,78.51993078547014,292.86683351402314,10.482878833683484
2021-07-17,123967,77.81296397143808,456.7276633586924,14.876367687054676
2021-07-18,91932,83.26748185098695,340.2911078703325,10.301341937490735
2021-07-19,142337,67.9278114838779,469.2285060797524,19.20450429704289
2021-07-20,172553,69.83633434409107,714.2219642413643,17.926262751121303
2021-07-21,109506,82.52608518637538,449.42486343809935,12.55591737775396
2021-07-22,145742,78.42739632712988,528.7089890834469,14.707774761851807
2021-07-23,123378,82.42241712055953,458.27615474202616,11.067910861327578
2021-07-24,108101,73.09398740954977,410.7724554106733,10.787061268588298
2021-07-25,103132,76.21334652411278,279.86382210501745,11.384443371690136
2021-07-26,160655,72.82579297073632,582.6287981801099,16.991025570149674
2021-07-27,156641,73.56284118137594,546.022559063812,16.018811184163347
2021-07-28,135098,77.5583874534328,450.2560190672029,12.197475659514792
2021-07-29,197510,82.68962795850668,717.4255752510409,21.77820655160277
2021-07-30,170066,71.36238177195081,719.7257419727767,15.885801720847013
2021-07-31,194254,69.70673040597384,751.4640989619336,23.102770604336698
2021-08-01,212853,65.35483034523865,759.7446199554074,23.813986589205424
2021-08-02,180324,69.86535433959135,696.4611774065608,17.119858151232723
2021-08-03,100234,79.86276434143566,441.18556053655226,10.51811550711784
2021-08-04,168090,72.66868227392412,668.7549607164829,17.17138548594417
2021-08-05,123813,73.20872940887976,461.52440886465627,14.394635731897786
2021-08-06,121768,76.26744651610107,418.6223701186989,16.209977162165618
2021-08-07,72367,84.17258081055931,302.9231946865829,4.2900159308856125
2021-08-08,144304,73.68779329724123,554.1058172648952,16.262998598109068
2021-08-09,171438,79.82716115130661,679.6822946426051,18.727413418103275
2021-08-10,192707,54.97904286976845,745.4512134295546,22.75345885326462
2021-08-11,124147,80.44230778855511,512.257499032316,14.219789154465854
2021-08-12,108340,71.87449792893327,374.4766937243411,10.533214965593446
2021-08-13,110681,77.14492191498832,475.7780784030063,11.659143382305464
2021-08-14,83384,90.00407213125145,318.69359730632743,7.672356798544245
2021-08-15,172723,68.33731778863397,743.4446897681302,21.342463661303206
2021-08-16,90574,77.83918281148749,300.9824750728413,10.105879276663474
2021-08-17,137163,71.02424289569947,594.7829613182764,19.041924506306433
2021-08-18,95527,85.70872078079003,363.6808984507994,10.49223915070077
2021-08-19,200022,59.30897628092487,708.2129110290666,20.806700802472747
2021-08-20,159218,71.59900689607552,565.471429333971,14.662542845874958
2021-08-21,160964,70.42125657891422,580.1146870023811,14.277682219851023
2021-08-22,210075,57.84123756067394,799.2235113460351,20.1721845347672
2021-08-23,160587,80.98292902099685,620.8776029143706,18.376328157400838
2021-08-24,237613,59.16946919219328,851.3175181910065,27.417525598097928
2021-08-25,199024,53.019901738543794,735.8699769503143,18.950249792836637
2021-08-26,113714,79.87521527306272,528.2546439462812,14.424310408622874
2021-08-27,87828,80.42746652955084,411.6491814371798,8.79203858459745
2021-08-28,159407,74.74388243686748,612.1818682259742,18.004556566239277
2021-08-29,86810,79.96230390522034,323.40202196073324,12.869496698080546
2021-08-30,181024,65.90509296728608,676.4260628435015,21.906413526958715
2021-08-31,211338,63.390298931659636,813.3686479013737,22.94372118213392
2021-09-01,142575,77.92736715501144,476.8885480568632,14.058460838672932
2021-09-02,107362,74.11769697025417,384.7475930181718,7.624861794021562
2021-09-03,159032,68.87865042748972,505.5476641722313,16.230999397498483
2021-09-04,62621,86.02939323057666,251.87876040263504,6.535267650515744
2021-09-05,110027,76.35903991266828,439.84607547440055,10.250229300375537
2021-09-06,126809,85.34534063484226,445.4792882162956,13.826644405753319
2021-09-07,150876,74.08635722042952,637.4703648520068,16.91683456654269
2021-09-08,227667,51.53721066230227,781.879108170333,24.845309775997347
2021-09-09,237170,60.6712165993624,805.1431187077384,25.050850719899966
2021-09-10,219802,69.90881738317586,825.2618629657447,24.75848750506584
2021-09-11,144380,78.42667555872023,587.0679300113177,16.925271745560114
2021-09-12,155266,63.65167802434121,659.2258274906679,15.070085132647545
2021-09-13,91160,80.69822344487864,314.6679106723551,12.950228473966604
2021-09-14,174998,73.92919898665397,702.0411768571477,19.246037790998965
2021-09-15,168797,65.20456970583767,623.2162358463332,18.79194902553075
2021-09-16,92051,85.17349950505299,332.280587716522,11.643787427920003
2021-09-17,217929,63.5180405331329,851.2855915546095,24.67951010293528
2021-09-18,166673,64.50157761537022,649.8915444554581,20.424535283870103
2021-09-19,204328,61.86581659670108,677.9115246105858,23.2761823041976
2021-09-20,187856,49.0073188878834,769.5539057217196,19.64693189778187
2021-09-21,211712,55.674168661861295,853.0824303367176,24.245342929292555
2021-09-22,246163,53.153782084812775,880.3894080889521,25.062573880291534
2021-09-23,202974,56.17525520722894,771.5067543308066,22.768616741321132
2021-09-24,207049,69.82163713399669,791.5098970273666,22.937791650107968
2021-09-25,160965,63.042505314008494,609.1694442149623,17.467838963167928
2021-09-26,140663,71.75242446630546,493.4318043119214,15.37133683724791
2021-09-27,62722,89.03911993887958,198.71049055411478,3.2050516775352427
2021-09-28,148860,79.64112908726766,550.027043611686,15.441692599355825
2021-09-29,207563,54.38508960852835,827.3484436744573,23.2470495836269
2021-09-30,207326,67.42410573848707,795.0142681754763,23.354740597367442
2021-10-01,126579,76.61182512273702,450.256087042913,12.008253827564632
2021-10-02,115514,73.70208439369696,466.39238255368275,15.365639092367367
2021-10-03,167251,71.33971585732078,476.9888992484076,16.850131211968343
2021-10-04,192292,65.38751517774217,769.5939510211088,23.30358438112858
2021-10-05,147019,69.774586505345,457.5008932383155,17.18898618905998
2021-10-06,176529,67.66014984735041,635.6551644818371,18.320861726872202
2021-10-07,117605,76.29585751955396,379.56799519143755,16.617166482901368
2021-10-08,127926,76.87881503293663,409.04136008034686,11.825989352478802
2021-10-09,110344,82.87763878817628,466.70163105750504,14.098117097877376
2021-10-10,152830,79.62969965621544,542.6226284246319,18.98139529079275
2021-10-11,162569,63.70711307376222,619.4013827286063,16.721045241108822
2021-10-12,89054,94.1745404613175,327.4664992953173,12.679306447306951
2021-10-13,215382,50.35607347951831,821.5217918185398,23.429999484523602
2021-10-14,169011,67.94436398388717,629.775305371711,19.35541358312066
2021-10-15,185569,68.5787381800893,623.1073458372432,21.138352388942593
2021-10-16,11602,99.25655221904434,92.78148336497368,1.0204267888374046
2021-10-17,105171,77.41140110985286,364.8141966628177,13.306677320946065
2021-10-18,147203,71.70098733199077,467.3389333914696,17.942018290838142
2021-10-19,196482,61.151326331764835,706.2676218505244,18.33313745048824
2021-10-20,136172,71.83744666051511,579.3525806269921,17.738118218614602
2021-10-21,186185,69.77109447334277,732.0494073409217,17.361165630986065
2021-10-22,179718,68.50569191648148,648.155103546482,22.032723716689567
2021-10-23,132306,72.03561127469854,472.53392976404257,16.953314723054085
2021-10-24,193188,68.72429875423558,699.3922598977441,19.282287513328
2021-10-25,167251,70.56569609038748,723.2534294579534,17.760852332488174
2021-10-26,144948,77.22348011873797,555.9133821207142,13.893088948302225
2021-10-27,152608,74.88886876464113,586.6875912590921,16.525723206408685
2021-10-28,170723,64.24129380552282,683.7887954989286,18.352170115548613
2021-10-29,99866,78.70634997837622,381.79435436410427,12.654967956922036
2021-10-30,83245,88.3215265781358,295.3467216585749,11.869582360727517
2021-10-31,106626,83.30731956214774,385.0731428461429,14.638086680591666
2021-11-01,103869,80.66148934883681,381.0999906561458,10.416065555648865
2021-11-02,157976,71.33333893940198,583.2048477173463,17.133535038796097
2021-11-03,100801,87.72244048774166,409.6991570058581,7.832654010278375
2021-11-04,124404,74.0055597675469,463.32896005584377,12.210209839971986
2021-11-05,134485,77.83214856043107,534.6987707691615,16.871706273446392
2021-11-06,174212,66.72922798717315,641.1603460077183,22.58705089749089
2021-11-07,178802,65.8018293049954,666.1270530931746,17.39716106356126
2021-11-08,119570,83.35243974224429,342.91885612722814,12.099938192309216
2021-11-09,66201,91.8682729424336,290.9925597852548,7.302473767586068
2021-11-10,148980,76.48008975192168,569.0735923565298,17.112797374488117
2021-11-11,153110,78.17516044788361,616.9451772507433,15.392133112889528
2021-11-12,68957,87.3358664975636,110.57028530231935,8.509613715288292
2021-11-13,90378,86.67396597197254,439.13471292908207,9.09380063655954
2021-11-14,107711,78.50321894392837,391.9294640543285,11.938363822106057
2021-11-15,54549,91.51968885874092,257.4319989109016,7.153254238228172
2021-11-16,151669,71.26388915608014,509.71261508535235,16.864081882870746
2021-11-17,141309,74.31800329782055,553.9782257959893,14.827414135232685
2021-11-18,119844,80.7836024996171,391.17287439266636,13.096089968688814
2021-11-19,98738,77.62502982136847,334.4888872144931,10.79359413906783
2021-11-20,133275,85.78266048902897,589.2870854813059,14.067543473874741
2021-11-21,216754,54.83236466908641,793.2168484301343,23.564936928714843
2021-11-22,201066,56.69654306641014,755.5219210520102,25.536802662800156
2021-11-23,127857,82.11455978944142,517.023278095616,15.327435642717827
2021-11-24,106126,84.30636949653922,417.82297386413944,11.200205747906955
2021-11-25,59688,92.0678388580133,228.57614980212833,8.025564945369956
2021-11-26,145436,76.2105313861223,556.8719733272933,15.49107871660744
2021-11-27,99499,81.5139807542667,488.6664868918885,13.401120504072527
2021-11-28,139551,69.67229029120017,513.9478171757341,16.24414709521859
2021-11-29,129061,76.48007681038985,488.0338719473241,14.124763300338813
2021-11-30,123358,73.77130181449422,509.39051235928497,14.601167628387687
2021-12-01,234821,61.392482976791214,924.9386104538501,22.94811711004153
2021-12-02,186844,64.66576637120818,751.3304497036415,18.50583309494906
2021-12-03,172135,63.997314952285194,669.4404923765043,16.73726942545324
2021-12-04,153660,69.93899063292844,511.9313575396075,17.358334284811363
2021-12-05,234718,58.60061466617987,950.9524287190198,29.543455562089132
2021-12-06,86738,81.11961747537512,263.9179255611657,14.099656148748267
2021-12-07,131465,71.54478993888327,502.01393492764305,15.882567052852258
2021-12-08,170326,69.67821962423757,593.0905361634717,19.925818809822104
2021-12-09,192829,65.51761026708523,710.9375344395179,17.82221808476955
2021-12-10,238393,53.32072124862673,899.3293780055263,25.40139012524253
2021-12-11,236120,53.92114969865958,890.5410362374896,24.658627760132802
2021-12-12,220035,60.4151401739481,835.9982279685657,23.205370511201814
2021-12-13,225848,50.938043112856036,917.1162670460793,24.75663347062483
2021-12-14,191668,57.470447392088715,732.521389796269,20.351159086222847
2021-12-15,194915,60.31428003812293,709.6621453477654,17.69749969261736
2021-12-16,205611,60.858627344835405,809.687096346525,24.340302650198282
2021-12-17,213810,61.96214632236439,851.3213545587447,21.60994885189577
2021-12-18,217829,67.0401689090828,745.3518527564497,24.68046103362128
2021-12-19,205053,66.31748919499118,789.286181912871,26.930650692111293
2021-12-20,220662,58.33909274649565,852.2829291892892,22.677959579039484
2021-12-21,209882,61.039897146802815,762.422261105675,18.258438042717582
2021-12-22,213638,55.426811871545304,859.996166770894,23.164316339399168
2021-12-23,148604,72.38960191134814,542.853868822172,18.712618715211093
2021-12-24,213411,59.03820035758549,796.6489516298534,27.627798777129478
2021-12-25,218802,61.0968047832914,801.6821691537874,21.850973622134596
2021-12-26,220371,55.05651677334625,816.925522556916,25.477795551808324
2021-12-27,217682,62.28734120631368,751.3740729530837,23.255013905375208
2021-12-28,231612,64.77480732212919,785.7752007279593,25.521435637121947
2021-12-29,191528,63.98989010337557,789.0514362480516,26.568472186638157
2021-12-30,235054,58.482297009244405,828.1771646090897,23.109816303959875
2021-12-31,176850,70.70241801865615,605.3964213251728,20.156460486928793
2022-01-01,171965,66.15017842601158,529.2048786109992,20.041617872266414
2022-01-02,171026,69.45062306738832,601.4486994488002,21.173476254876952
2022-01-03,206393,61.84401780101579,698.2243943874888,23.1273328286777
2022-01-04,226307,58.581849720265694,920.2313734563877,25.76001954249528
2022-01-05,205385,58.10266386598565,811.136598761872,22.036075193998627
2022-01-06,186053,65.67007803655281,654.6419394359519,21.209737583335357
2022-01-07,198437,65.74430419556668,847.5355354804267,21.361027805401516
2022-01-08,147536,79.93565315345074,595.4895720600688,17.635182711026776
2022-01-09,225801,62.98352220319263,820.0150693692369,24.348478484252773
2022-01-10,215560,70.84946351082769,673.3586897909232,24.70407005384243
2022-01-11,227230,54.08581434952162,956.0960853502996,25.18794307425292
2022-01-12,216219,64.32312369735453,731.2909663867974,26.275188193293655
2022-01-13,217839,60.578246097191915,724.4993412821524,24.100290911722936
2022-01-14,174355,78.66272580699216,696.854298782406,15.825708379043952
2022-01-15,197465,59.392811979714274,853.301552187163,24.463260957533965
2022-01-16,223822,54.35502134158599,898.1410298757285,23.05635706678084
2022-01-17,225483,55.24909068109575,863.2743778363007,23.74483497771284
2022-01-18,233639,46.11628322783655,895.0224800955526,24.767220302281665
2022-01-19,216309,57.31607960283338,843.7736837142714,26.781963359599317
2022-01-20,199823,59.20199607285622,777.9932418768441,17.93005594366778
2022-01-21,189592,65.64415970767416,716.2157556926061,27.340182602144104
2022-01-22,200149,64.64607201929333,746.464212389443,24.349738333887583
2022-01-23,214005,69.75235345167359,789.4403584931408,24.22357827490183
2022-01-24,234085,61.40529273008007,829.2382997736697,25.898307875277535
2022-01-25,203616,59.410770114141705,740.0604783075869,23.19393511424308
2022-01-26,209939,56.63234982131564,692.863695729082,24.367590949924214
2022-01-27,210725,63.43847102696819,775.5055152715494,24.703106070238718
2022-01-28,243904,48.23376844977535,853.8717549448829,28.21024824107976
2022-01-29,236039,65.44863427828552,818.9937251589363,26.404357093102245
2022-01-30,236233,62.152616989423464,883.8863798413333,25.852073327895127
2022-01-31,218155,57.25714232359433,877.5397026348728,23.93564108222226
2022-02-01,189580,56.328740236840616,748.0275726542158,20.67353570991764
2022-02-02,225872,64.943382477166,757.9945576920625,27.363127829930768
2022-02-03,190934,64.0709859159888,657.6448903264454,22.400902359210594
2022-02-04,235245,62.62745142217074,918.2711621533422,20.25620081328938
2022-02-05,238878,47.79348867351874,835.5630909732731,27.85242537256518
2022-02-06,208564,58.382164490584934,761.1875503930728,23.562048626225273
2022-02-07,229110,57.600640565594844,876.0141636111489,25.417929246905842
2022-02-08,200147,63.17256546039822,692.829527425328,21.460365598877523
2022-02-09,231490,54.883376820905646,862.5946917412607,27.96800293299091
2022-02-10,233261,59.92000788168165,797.1835608552067,27.81159799227922
2022-02-11,211059,55.578924377637605,751.5910873114277,21.904028749622437
2022-02-12,192998,63.54958531282565,730.7594419484847,22.257214931489806
2022-02-13,255600,53.270599018959324,866.96789611542,26.45521401467753
2022-02-14,216190,62.539084775966046,822.685924784574,21.260629307018764
2022-02-15,229296,61.098053798919565,848.2185218841636,24.222577905734997
